,artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers
963,Chris Brown,Show It (feat. Blxst),7kwQdjMOQqS4A85kKTWDHo,54,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
964,New Year 2022,New York,4WjRdopPXB766Z6uceH7KC,0,2rUWfbZCCd8S9MBe0aUmfG,0,[],256
965,Chris Brown,Hmhmm (feat. EST Gee),41HI3rMtZ1Nt0spzyg2q6X,54,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
966,New Year 2022,Terror,5mYVWAO0SShtxVMtDZrRYX,0,2rUWfbZCCd8S9MBe0aUmfG,0,[],256
967,Chris Brown,Talm' Bout,5az1tROvlEb7Li1ghDispQ,55,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
968,New Year 2022,Glitch,1YHzShntppul5mrt5ZWROO,0,2rUWfbZCCd8S9MBe0aUmfG,0,[],256
969,Chris Brown,Hate Being Human,2AEmKjIyzioMbJ3FGPXWRO,55,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
970,Tau Alpha Beta,Happy New Year,3v0rxEhefi2WzM77QUXLTI,0,5O9pNW23vhNFPyj0bNm1Ku,0,[],3
971,Dax,Dear Alcohol,3HgmGFYiO8967EFji8CSdM,70,5icKdCmMhNMYoAzVBAWt39,64,"['canadian hip hop', 'ottawa rap', 'pop rap']",741077
972,Force Majeure,Out Of My Mind - 2022 Remaster,2lJjGreTRWlRCyPwEBHUsa,3,1drqRRsMP1G1d5ujunbBRp,5,[],19
973,Chris Brown,Sleep At Night,3qFBpFNpdKdylKZHXl4LsS,53,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
974,The Space Brothers,Legacy (Vocal Club Mix) - 2022 Remaster,1M8npW1Lhzr94Jxbe4fz9b,3,4nb1tQbYZYqvr50cdTqek5,34,['trance'],6774
975,Manuel Turizo,La Bachata,5ww2BF9slyYgNOk37BlC4u,86,0tmwSHipWxN12fsoLcFU3B,78,"['colombian pop', 'latin', 'latin pop', 'reggaeton', 'reggaeton colombiano', 'trap latino']",9897686
976,The Space Brothers,Legacy (Vocal Club Mix) - 2022 Remaster,3dr4SG9q0Vt6Tpg7r1OyC7,6,4nb1tQbYZYqvr50cdTqek5,34,['trance'],6774
977,Chris Brown,WE (Warm Embrace),2aubFl5KfYtugP3jUtizRw,53,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
978,Christina Perri,A Thousand Years,18GJU4cybZ3uQZSaatFhYP,3,7H55rcKCfwqkyDFH9wpKM6,70,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop']",3323660
979,Chris Brown,Survive The Night,3sBOR7RntAnrIw8mVxD2BM,54,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
980,Dan Barker,Je t'aime - 2022 Remastered Version,28PdG6slj1b1O3lapFhZ20,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6
981,Chris Brown,Passing Time,0TKUB8InpEvET3Tsc3j8Jx,53,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
982,Chris Feelding,My Year,3sVa2W5sW5yqXnu6xbW5oP,1,3j2ig2R3h2vz9sHqESXU5L,21,[],65
983,Chris Brown,Dream,1ueyfmW3Yi4P6WxoKHRmLz,53,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
984,Ferreck James,1000 Years,5gKyjpzC8jFdMBEk4fw085,0,60EQZX7kN2F4ByItIXUXx5,0,[],2
985,Chris Brown,Bad Then A Beach (feat. Tory Lanez),6JcQQGncihHYDq5xAbNn8E,53,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
986,Ferreck James,1000 Years,5GH9wm2OsIx21xBVNAmaqz,0,60EQZX7kN2F4ByItIXUXx5,0,[],2
987,Future,LIKE ME (feat. 42 Dugg & Lil Baby),3gOL6mYIq19Oq8raxIntrV,70,1RyvyyTE3xzB2ZywiAwp0i,87,"['atl hip hop', 'rap', 'southern hip hop', 'trap']",11862509
988,Ferreck James,1000 Years,499VdZ7TpfK5bHEdPsRchO,0,60EQZX7kN2F4ByItIXUXx5,0,[],2
989,Eslabon Armado,VETE A LA FREGADA,4WkyOBjeLPk7rAisyKl0uN,71,0XeEobZplHxzM9QzFQWLiR,77,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sierreno']",2396589
990,Dan Barker,Autumn Skin - 2022 Remastered Version,2V41EsXazMPMcBROlSXVgU,0,2ddjRFZk4LhiB2fva7hwOG,0,[],6
991,Kid Cudi,The Prayer,1SkzK37qLSi7Sp6PwYTC0A,62,0fA0VVWsXO9YnASrzqfmYu,81,"['hip hop', 'ohio hip hop', 'rap']",5941442
992,Aphrodite,Light years,63jJfp6bkjI6uFatgYwR1p,5,1SsdsVIIKLUe54OsHzm5uQ,32,"['big beat', 'breakbeat', 'drum and bass', 'jump up', 'jungle']",48161
993,Chris Brown,Forbidden,5AA8DnkZcWevhrvrXiSQdq,52,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
994,Ferreck James,1000 Years,4xzhim0urq49HIl1v0jDHG,0,60EQZX7kN2F4ByItIXUXx5,0,[],2
995,Eslabon Armado,DOS MORRITAS,2gpaJPUWNx2xmOwy2NNLu8,74,0XeEobZplHxzM9QzFQWLiR,77,"['corrido', 'corridos tumbados', 'nueva musica mexicana', 'sierreno']",2396589
996,KD Prod,same year.,1S5m6vKU5xK4fom4r3jhzk,0,5NWhQi1Ad2MPLrXa5LCWYq,0,[],3
997,Chris Brown,Slide,5PZ069oSfGfaYhXsQzRzRl,52,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
998,Ferreck James,1000 Years,5ejyH6Y3iBbMBoTa0vAbkI,0,60EQZX7kN2F4ByItIXUXx5,0,[],2
999,Chris Brown,Luckiest Man,3lMfuXtx3M6QJzspvt8mF6,52,7bXgB6jMjp9ATFy66eO08Z,86,"['dance pop', 'pop', 'pop rap', 'r&b']",16329439
