,Unnamed: 0,artist_name,track_name,track_id,track_popularity,artist_id,artist_popularity,artist_genres,artist_followers,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,id,duration_ms,time_signature,album_image,preview_url
321,321,Workout Music ,Savage Love (Workout Mix),3uT0sOI2w704G61aptw6bx,4,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.813,0.716,-5.376,0.13,0.0386,1.23e-05,0.0798,0.91,149.956,3uT0sOI2w704G61aptw6bx,260827,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/d7e413e1c03da72418542a04ed95df7ae56408fd?cid=2763bb5284cd4f7cbb19087c145dca6f
322,322,Roddy Ricch,Real Talk,32ny2YtiR7zKi7PBjiQ5Iy,77,757aE44tKEUQEqRuT6GnEB,80,"['melodic rap', 'rap', 'trap']",8161263,0.789,0.71,-6.165,0.0681,0.128,0.0,0.112,0.188,138.033,32ny2YtiR7zKi7PBjiQ5Iy,183187,4,https://i.scdn.co/image/ab67616d0000b273feb17b455c436f188b16fd1c,https://p.scdn.co/mp3-preview/3000424a0592ef901a73123777c8fc6acc01adf9?cid=2763bb5284cd4f7cbb19087c145dca6f
323,323,Workout Music ,Levitating (Workout Mix),2GZmjrWCcmUVFnbcpRoBQ3,6,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.667,0.76,-6.092,0.0473,0.00415,0.00378,0.0632,0.858,127.968,2GZmjrWCcmUVFnbcpRoBQ3,257812,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/fc3a2e506023e9bb7b68a0694244cce62754052d?cid=2763bb5284cd4f7cbb19087c145dca6f
324,324,Kendrick Lamar,Father Time (feat. Sampha),28qA8y1sz0FTuSapsCxNOG,78,2YZyLoL8N0Wb9xBt1NhZWg,89,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",20995897,0.514,0.779,-4.365,0.344,0.181,0.0,0.099,0.517,152.869,28qA8y1sz0FTuSapsCxNOG,222497,4,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,
325,325,Workout Music ,Bang! (Workout Mix),0gTcU8Rq7vXWnKWSIllwZa,4,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.793,0.652,-9.286,0.0969,0.000956,0.000636,0.0274,0.961,133.976,0gTcU8Rq7vXWnKWSIllwZa,266864,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/70f6567889fd6391f6fcd5d964cf8fbf39e685bd?cid=2763bb5284cd4f7cbb19087c145dca6f
326,326,NAYEON,POP!,3lOMJTQTd6J34faYwASc33,85,1VwDG9aBflQupaFNjUru9A,71,[],354349,0.795,0.859,-2.994,0.0542,0.0361,0.0,0.0321,0.356,96.986,3lOMJTQTd6J34faYwASc33,168107,4,https://i.scdn.co/image/ab67616d0000b2735fb4a9cfbeb3b7beb337ed02,https://p.scdn.co/mp3-preview/456922f895f2f9ea9f06384b1a762cb3e090e6e4?cid=2763bb5284cd4f7cbb19087c145dca6f
327,327,Workout Music ,Banana (Workout Mix),0SgnFx6qXIUgQ42pEm6vCG,4,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.787,0.91,-6.196,0.0347,0.0101,0.27,0.0986,0.702,131.035,0SgnFx6qXIUgQ42pEm6vCG,244909,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/53d0480653a44eb9a84fdd1ae4f2092b61f8de33?cid=2763bb5284cd4f7cbb19087c145dca6f
328,328,Taylor Swift,This Love (Taylor’s Version),4d1CG5ei1E2vGbvmgf5KKv,81,06HL4z0CvFAxyc27GXpf02,93,['pop'],55742201,0.47,0.494,-8.672,0.0349,0.302,0.0,0.0672,0.0524,144.039,4d1CG5ei1E2vGbvmgf5KKv,250100,4,https://i.scdn.co/image/ab67616d0000b273b7fe6e9265a84c3b6eb66d34,
329,329,Workout Music ,Secrets (Workout Mix),4H4wPbZJ1P82e9uvfeS7FW,5,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.777,0.671,-7.468,0.0392,0.00304,0.311,0.0837,0.854,124.044,4H4wPbZJ1P82e9uvfeS7FW,247734,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/7433e3f74e1ade7c571c80c3d578abd533f8fcbd?cid=2763bb5284cd4f7cbb19087c145dca6f
330,330,Brent Faiyaz,BAD LUCK,5YbHnEYZFkOxLsp5syLMLy,72,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329,0.604,0.473,-8.866,0.0907,0.356,1.98e-06,0.163,0.349,90.97,5YbHnEYZFkOxLsp5syLMLy,162010,4,https://i.scdn.co/image/ab67616d0000b273620a28adc229e774f686dd13,https://p.scdn.co/mp3-preview/97b8afb27885719311f7071032564b771ce33cc4?cid=2763bb5284cd4f7cbb19087c145dca6f
331,331,Workout Music ,Love Again (Workout Mix),60HtGh2bkcnInZpVjhIlz0,5,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.775,0.702,-7.08,0.0515,0.00056,0.223,0.097,0.941,127.993,60HtGh2bkcnInZpVjhIlz0,270000,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/9a42fb12124cea3d356e1689054686c0846adf85?cid=2763bb5284cd4f7cbb19087c145dca6f
332,332,Kai Cenat,Bustdown Rollie Avalanche,5EoYSiXiv2QKCjnJct6wEA,76,5pOnZ90CPqPp4FjW9AOVHU,57,[],24070,0.793,0.764,-4.536,0.253,0.00207,0.0,0.14,0.219,139.155,5EoYSiXiv2QKCjnJct6wEA,165744,4,https://i.scdn.co/image/ab67616d0000b2737272f755ca52297148c970e6,https://p.scdn.co/mp3-preview/cd4e94a5f9f947587875d69b92361f792478407d?cid=2763bb5284cd4f7cbb19087c145dca6f
333,333,John Summit,Human (feat. Echoes),1AatidzO222c3WmKYKofRk,10,7kNqXtgeIwFtelmRjWv205,65,"['edm', 'electro house', 'house', 'pop dance']",75836,0.544,0.856,-6.84,0.0314,0.00162,0.818,0.0763,0.233,125.992,1AatidzO222c3WmKYKofRk,219048,4,https://i.scdn.co/image/ab67616d0000b273e702db3ca440468d368a26e9,https://p.scdn.co/mp3-preview/4a51358f786ada5df0b08515856b6df21ff93034?cid=2763bb5284cd4f7cbb19087c145dca6f
334,334,Yahritza Y Su Esencia,Soy El Unico,6HJIZUOiZDE814XMhRGSZN,79,51ZSh80McCt7vbqHouzW0A,64,[],197219,0.708,0.449,-4.369,0.0286,0.451,0.0,0.111,0.63,84.396,6HJIZUOiZDE814XMhRGSZN,214000,1,https://i.scdn.co/image/ab67616d0000b273af445d5ff0e945d3b5dd8c39,
335,335,Workout Music ,Holy (Workout Mix),1kZJaFlA6zKibLOnIuKDmA,5,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.601,0.705,-7.593,0.0282,0.000298,0.534,0.428,0.415,127.965,1kZJaFlA6zKibLOnIuKDmA,274219,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/274bd6dbdc83b7a1388cbeb6197c31e8d5aac7f0?cid=2763bb5284cd4f7cbb19087c145dca6f
336,336,Brent Faiyaz,VILLAIN'S THEME,4lfAwGFU3Zo2ZruXzRG8tw,72,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329,0.354,0.497,-10.528,0.259,0.899,0.000283,0.176,0.295,69.278,4lfAwGFU3Zo2ZruXzRG8tw,141019,4,https://i.scdn.co/image/ab67616d0000b273620a28adc229e774f686dd13,https://p.scdn.co/mp3-preview/66f48c3f0b1aee3c571cea284b8c8893c1faeb28?cid=2763bb5284cd4f7cbb19087c145dca6f
337,337,Workout Music ,good 4 u (Workout Mix),04pwXqJ3VjS5n7cZcpUMis,5,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.661,0.977,-4.896,0.0326,0.00187,0.323,0.0395,0.904,140.022,04pwXqJ3VjS5n7cZcpUMis,274286,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/776af4fd252ba7af4347915297cb7faf48253e1a?cid=2763bb5284cd4f7cbb19087c145dca6f
338,338,Junior H,Los Botones Azules,3ZGkdrigbWXLgHungXfZkt,84,7Gi6gjaWy3DxyilpF1a8Is,78,"['corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",3179201,0.784,0.737,-2.174,0.0758,0.0877,0.0,0.1,0.623,97.5,3ZGkdrigbWXLgHungXfZkt,135612,3,https://i.scdn.co/image/ab67616d0000b273f0aa183c41ae765922dc9eb7,https://p.scdn.co/mp3-preview/356eb9d71065855a50bcc032c230b0aae7e5a0be?cid=2763bb5284cd4f7cbb19087c145dca6f
339,339,Workout Music ,Dynamite (Workout Mix),4ulhzKxaNaF78cA9pYlToE,5,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.773,0.539,-5.684,0.0623,0.00179,0.00426,0.0568,0.719,122.99,4ulhzKxaNaF78cA9pYlToE,232193,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/5d0d757a4825ebfb3fce998a5039134ad4ae2f8c?cid=2763bb5284cd4f7cbb19087c145dca6f
340,340,Chris Jedi,La Llevo Al Cielo (Ft. Ñengo Flow),6DoL1yYIwEW7VZMRaJhoJI,89,0qTZZWLzuD59Un5r1speHm,72,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",1902962,0.795,0.845,-3.809,0.135,0.105,1.14e-05,0.172,0.769,170.023,6DoL1yYIwEW7VZMRaJhoJI,254920,4,https://i.scdn.co/image/ab67616d0000b27361667b3968ad3a61d0e114ba,
341,341,Workout Music ,Dance Monkey (Workout Mix),74M12fRFBuCfh9YgFjrPBl,5,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.777,0.661,-8.186,0.0538,0.00397,0.613,0.0643,0.886,128.015,74M12fRFBuCfh9YgFjrPBl,262520,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/533a7e2ab7fdd515edc50824c9e71c416b517189?cid=2763bb5284cd4f7cbb19087c145dca6f
342,342,The Weeknd,Dawn FM - OPN Remix,0ymDgXNt5qdPZmeSpAf3P0,66,1Xyo4u8uXC1ZmMpatF05PJ,92,"['canadian contemporary r&b', 'canadian pop', 'pop']",47250393,0.351,0.636,-6.602,0.0375,0.515,0.00421,0.103,0.246,184.584,0ymDgXNt5qdPZmeSpAf3P0,184128,3,https://i.scdn.co/image/ab67616d0000b2732756fcc016298cf16ccf6020,
343,343,Workout Music ,Kiss Me More (Workout Mix),611IkuKCOwyORg9MzdZXYB,6,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.563,0.7,-6.314,0.0354,6.02e-05,0.0417,0.0347,0.807,127.964,611IkuKCOwyORg9MzdZXYB,270000,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/c65122bd26fabe3567066f89ccfea76de330025b?cid=2763bb5284cd4f7cbb19087c145dca6f
344,344,Luke Combs,The Kind of Love We Make,48UKTR66uUOT9LaUvooTNx,75,718COspgdWOnwOFpJHRZHS,81,"['contemporary country', 'country']",6879341,0.608,0.745,-4.13,0.0277,0.0226,6.47e-06,0.0942,0.464,102.025,48UKTR66uUOT9LaUvooTNx,224427,4,https://i.scdn.co/image/ab67616d0000b27387459a563f92e336d282ca59,https://p.scdn.co/mp3-preview/8deb5f32337212cd85f87caeaf400c2fc620a074?cid=2763bb5284cd4f7cbb19087c145dca6f
345,345,Ed Sheeran,Shivers (Dillon Francis Remix) [Main Mix],1qecpOPV8iLq6W1dI5GBcZ,7,6eUKZXaKkcviH0Ku9w2n3V,90,"['pop', 'uk pop']",100034551,0.744,0.828,-5.911,0.0289,0.0646,1.4e-05,0.0858,0.579,124.029,1qecpOPV8iLq6W1dI5GBcZ,127766,4,https://i.scdn.co/image/ab67616d0000b273e702db3ca440468d368a26e9,https://p.scdn.co/mp3-preview/d0005933de8d70d114a86e71529ee68e15da8a61?cid=2763bb5284cd4f7cbb19087c145dca6f
346,346,YoungBoy Never Broke Again,Vette Motors,02Cj2MSlERvamTj5A7Zi0P,74,7wlFDEWiM5OoIAt8RSli8b,82,"['baton rouge rap', 'trap']",9200075,0.83,0.644,-5.431,0.407,0.0298,0.0,0.11,0.227,155.103,02Cj2MSlERvamTj5A7Zi0P,173419,4,https://i.scdn.co/image/ab67616d0000b27303e62564fa141722fd76ec36,https://p.scdn.co/mp3-preview/47be62b00be3b56bcae8a58a43e31bdd2489a963?cid=2763bb5284cd4f7cbb19087c145dca6f
347,347,Robin Schulz,Young Right Now,4IPKCyPnd83RyvBOna7kM6,19,3t5xRXzsuZmMDkQzgOX35S,77,"['dance pop', 'deep euro house', 'deep house', 'edm', 'german dance', 'pop', 'pop dance', 'tropical house']",2950016,0.539,0.708,-6.189,0.0976,0.0129,0.0,0.14,0.381,123.039,4IPKCyPnd83RyvBOna7kM6,186141,4,https://i.scdn.co/image/ab67616d0000b273e702db3ca440468d368a26e9,https://p.scdn.co/mp3-preview/3389c98dfe3f63f0a0d0036b2d8f886ae7e45bfa?cid=2763bb5284cd4f7cbb19087c145dca6f
348,348,Brent Faiyaz,DEAD MAN WALKING,2c2tlXfEmLgUNvxngIi1qL,72,3tlXnStJ1fFhdScmQeLpuG,82,"['dmv rap', 'hip hop', 'pop', 'r&b', 'rap']",2546329,0.51,0.272,-13.763,0.0557,0.303,0.0,0.0958,0.435,143.984,2c2tlXfEmLgUNvxngIi1qL,247080,4,https://i.scdn.co/image/ab67616d0000b273620a28adc229e774f686dd13,https://p.scdn.co/mp3-preview/25180b7a7aedbc72bb7c168f32fc429b911d8925?cid=2763bb5284cd4f7cbb19087c145dca6f
349,349,Workout Music ,ily (i love you baby) [Workout Mix],4hELqNgMSBQ61MhsA4wn78,4,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.757,0.493,-11.081,0.036,0.000661,0.00971,0.0983,0.888,131.986,4hELqNgMSBQ61MhsA4wn78,236364,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/465ffed4590b61a87b46a87bdfccd75585d9386c?cid=2763bb5284cd4f7cbb19087c145dca6f
350,350,Post Malone,Wasting Angels (with The Kid LAROI),2OcSE0EXzgUuqkM1NIJPHJ,78,246dkjvS1zLTtiykXe5h60,89,"['dfw rap', 'melodic rap', 'rap']",37561583,0.583,0.43,-7.748,0.0353,0.801,0.0,0.0867,0.367,84.967,2OcSE0EXzgUuqkM1NIJPHJ,243158,4,https://i.scdn.co/image/ab67616d0000b27334362676667a4322838ccc97,
351,351,Workout Music ,Bad Guy (Workout Mix),61ap7rnc6V8MBulwjw6BUn,6,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.842,0.658,-7.072,0.0678,0.00456,0.735,0.0673,0.562,131.007,61ap7rnc6V8MBulwjw6BUn,281253,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/f9cfc9b6da5d69c293d8550cee0fb04c3f6994fe?cid=2763bb5284cd4f7cbb19087c145dca6f
352,352,Imagine Dragons,Bones,0HqZX76SFLDz2aW8aiqi7G,87,53XhwfbYqKCa1cC15pYq2q,87,"['modern rock', 'rock']",41318405,0.773,0.742,-3.678,0.046,0.0206,0.0,0.0754,0.571,114.071,0HqZX76SFLDz2aW8aiqi7G,165265,4,https://i.scdn.co/image/ab67616d0000b273813713582dcc508e7d5073c4,
353,353,Workout Music ,Mood (Workout Mix),4AhgBxVl6wePP44UBIQQnk,4,5njMahLKD1tLJ5bejvqseV,37,['workout product'],63976,0.729,0.706,-4.312,0.0482,0.00203,0.144,0.0704,0.673,109.977,4AhgBxVl6wePP44UBIQQnk,218181,4,https://i.scdn.co/image/ab67616d0000b2733a3389107b36e7d50baf1550,https://p.scdn.co/mp3-preview/7ebf12639565024cf778ddfa130f1e7a74a287fe?cid=2763bb5284cd4f7cbb19087c145dca6f
354,354,Kendrick Lamar,Count Me Out,6BU1RZexmvJcBjgagVVt3M,78,2YZyLoL8N0Wb9xBt1NhZWg,89,"['conscious hip hop', 'hip hop', 'rap', 'west coast rap']",20995897,0.776,0.431,-7.544,0.091,0.671,0.0,0.153,0.495,133.999,6BU1RZexmvJcBjgagVVt3M,283642,4,https://i.scdn.co/image/ab67616d0000b2732e02117d76426a08ac7c174f,
355,355,Chinese Yang Qin Relaxation Man,Big Happiness,2vMZ5VAVNOE2v5dFP6ce1G,5,7knTE3Fhq2fX676LpsEK7h,20,[],1000,0.449,0.203,-20.134,0.0302,0.94,0.941,0.151,0.178,159.679,2vMZ5VAVNOE2v5dFP6ce1G,212851,4,https://i.scdn.co/image/ab67616d0000b27398fe66b1ed8ad12250d0315d,https://p.scdn.co/mp3-preview/c610cfb81ec7656be0c1ac74f85bfa8adc93ab6e?cid=2763bb5284cd4f7cbb19087c145dca6f
356,356,Victor Cibrian,En El Radio Un Cochinero,2NWaWZZLFMcr5P4uI2KvWy,84,1iXdpCz3AeLEAvzqeNodt8,68,"['corrido', 'corridos tumbados', 'nueva musica mexicana']",44323,0.696,0.623,-8.738,0.0438,0.466,8.61e-06,0.0983,0.965,154.028,2NWaWZZLFMcr5P4uI2KvWy,223431,3,https://i.scdn.co/image/ab67616d0000b273665cfd5826ac132eb42262d3,https://p.scdn.co/mp3-preview/74378efa5b32849d88246b57be2a43cbae8d13f7?cid=2763bb5284cd4f7cbb19087c145dca6f
357,357,Zahrah S Khan,"Kusu Kusu (From ""Satyameva Jayate 2"")",7gw7wPsxGxAlDOa8pw9fMO,12,7C5xVXoqim1TICnCMZ9A6P,61,[],7112,0.742,0.911,-2.812,0.0572,0.0137,0.00081,0.0593,0.78,101.0,7gw7wPsxGxAlDOa8pw9fMO,195616,4,https://i.scdn.co/image/ab67616d0000b273751b7935901766b3c64ddaf2,https://p.scdn.co/mp3-preview/a44ddc5b290702a9ce9d75c8afb5436c58ef3e22?cid=2763bb5284cd4f7cbb19087c145dca6f
358,358,Juice WRLD,Sometimes,3i6sCTU7ENlnHpHvrHUitW,76,4MCBfE4596Uoi2O4DtmEMz,88,"['chicago rap', 'melodic rap']",24854435,0.674,0.58,-4.866,0.0311,0.0609,0.0,0.159,0.0759,121.987,3i6sCTU7ENlnHpHvrHUitW,259672,4,https://i.scdn.co/image/ab67616d0000b2737459992b444de38842b9bee7,
359,359,Chinese Yang Qin Relaxation Man,Ancient Chinese Wisdom,1yyboTBkMZfao0P2ytqgO2,5,7knTE3Fhq2fX676LpsEK7h,20,[],1000,0.248,0.223,-21.483,0.0371,0.923,0.892,0.0926,0.0509,159.63,1yyboTBkMZfao0P2ytqgO2,212851,4,https://i.scdn.co/image/ab67616d0000b27398fe66b1ed8ad12250d0315d,https://p.scdn.co/mp3-preview/ec5ef55cc3b929bc6414dd271845d2d7a118eddb?cid=2763bb5284cd4f7cbb19087c145dca6f
360,360,Khalid,Skyline,1QxIFMs4M8qd5cbJJu80v4,79,6LuN9FCkKOj5PcnpouEgny,84,"['pop', 'pop r&b']",15405091,0.733,0.653,-6.094,0.0391,0.0179,0.0218,0.184,0.752,119.996,1QxIFMs4M8qd5cbJJu80v4,182895,5,https://i.scdn.co/image/ab67616d0000b273b25a6f8bac702391f3e59129,https://p.scdn.co/mp3-preview/e8d9d7acbc842b4515dfbe478edf0f2b1dfea848?cid=2763bb5284cd4f7cbb19087c145dca6f
361,361,Chinese Yang Qin Relaxation Man,Wishing,0qMsZQSY7n3ov9MZNEsSDe,5,7knTE3Fhq2fX676LpsEK7h,20,[],1000,0.466,0.319,-19.767,0.0278,0.864,0.962,0.0931,0.163,159.877,0qMsZQSY7n3ov9MZNEsSDe,212851,4,https://i.scdn.co/image/ab67616d0000b27398fe66b1ed8ad12250d0315d,https://p.scdn.co/mp3-preview/6a53c5ca9ce85b6ca2964a57f90d8f3e9a3fd070?cid=2763bb5284cd4f7cbb19087c145dca6f
362,362,Fivio Foreign,Paris to Tokyo,5QvW5lK6mkfTegpAK9JOO7,78,14CHVeJGrR5xgUGQFV5BVM,75,"['brooklyn drill', 'hip hop', 'new york drill', 'rap', 'trap']",985042,0.642,0.787,-6.389,0.17,0.0185,0.0,0.288,0.406,146.733,5QvW5lK6mkfTegpAK9JOO7,130897,4,https://i.scdn.co/image/ab67616d0000b27342a4a2b563fafc8166fb360e,https://p.scdn.co/mp3-preview/3a33dc600bbfe0352750d5f97db33edd792cc7ad?cid=2763bb5284cd4f7cbb19087c145dca6f
363,363,Chinese Yang Qin Relaxation Man,Spring Festival 2021,1Gua26Ngcd0NVfOn3LLb41,5,7knTE3Fhq2fX676LpsEK7h,20,[],1000,0.262,0.177,-20.606,0.0376,0.836,0.891,0.111,0.13,159.894,1Gua26Ngcd0NVfOn3LLb41,213978,4,https://i.scdn.co/image/ab67616d0000b27398fe66b1ed8ad12250d0315d,https://p.scdn.co/mp3-preview/d8e781a8bd6160bca5ca392437dfd03c883dc9e4?cid=2763bb5284cd4f7cbb19087c145dca6f
364,364,Duke & Jones,Jiggle Jiggle,1I4lCSP69P74nU3a6Su5L2,83,3jNm5wvIx1eR5NDdXhMkNV,65,['uk dance'],42637,0.864,0.412,-5.886,0.273,0.458,0.00087,0.124,0.654,99.992,1I4lCSP69P74nU3a6Su5L2,97209,4,https://i.scdn.co/image/ab67616d0000b2738b46921b586889dabff7ba3f,https://p.scdn.co/mp3-preview/8f578f1fa25187a0c7fc5231f84a161a2c780cb1?cid=2763bb5284cd4f7cbb19087c145dca6f
365,365,Crazy John,Bull in a China Shop,2hTnq1DpU4f8wNR4CuUkDo,1,5xEnGOkxmZLVTi65DtkD96,9,[],6,0.653,0.655,-5.186,0.0282,0.688,0.00034,0.153,0.322,120.038,2hTnq1DpU4f8wNR4CuUkDo,256733,4,https://i.scdn.co/image/ab67616d0000b273563ff66fcd632d028094e4c1,https://p.scdn.co/mp3-preview/0ec1975bfce7eb82d2eaa72b14d5389bc8316cf8?cid=2763bb5284cd4f7cbb19087c145dca6f
366,366,Giveon,Lost Me,6TSO4hwz9WGrEUY7ABGVim,79,4fxd5Ee7UefO4CUXgwJ7IP,80,"['pop', 'r&b']",2300648,0.428,0.443,-8.955,0.101,0.525,1.76e-05,0.219,0.2,87.934,6TSO4hwz9WGrEUY7ABGVim,180954,4,https://i.scdn.co/image/ab67616d0000b2732739e569d6b6d0e0abc8cd9b,https://p.scdn.co/mp3-preview/4e57b8b4a16ee066c93458332238b0cdf1f74631?cid=2763bb5284cd4f7cbb19087c145dca6f
367,367,14Kworldd,Year 2022,6Bgu57VdblgnBL1mfipOeb,0,5XfrhyfiVueMP04WcY4prb,0,[],0,0.651,0.628,-8.477,0.182,0.0281,0.0,0.104,0.391,149.835,6Bgu57VdblgnBL1mfipOeb,188918,4,https://i.scdn.co/image/ab67616d0000b273b62bdfbde7339acdff9b6eae,https://p.scdn.co/mp3-preview/bd2cb88c11cc31192645aa23ffc895357237ed12?cid=2763bb5284cd4f7cbb19087c145dca6f
368,368,Nessa Barrett,die first,21szgNA72iLwvBxHQLgwBh,81,7pwufEBGfggjoI8twqlsmQ,68,"['alt z', 'electropop', 'pop', 'social media pop']",777025,0.444,0.669,-6.727,0.125,0.0669,0.0,0.124,0.44,183.441,21szgNA72iLwvBxHQLgwBh,177109,4,https://i.scdn.co/image/ab67616d0000b27391ed605a8b6ba6b5caae826f,https://p.scdn.co/mp3-preview/73729762ffe9457974ab07321c480c35e9c337ae?cid=2763bb5284cd4f7cbb19087c145dca6f
369,369,Dezraud,2022 Year,4SQnKUsUz8pNWLuc6r6eJw,0,7jR5qOlH6OnM1VIVXZpNIF,1,[],10,0.772,0.264,-18.456,0.0659,0.776,0.912,0.0985,0.259,139.995,4SQnKUsUz8pNWLuc6r6eJw,154290,4,https://i.scdn.co/image/ab67616d0000b27398dad1e95e06b45aa15a9331,https://p.scdn.co/mp3-preview/9859b5b3b8a7964c354f2edf77513c7c5de162e0?cid=2763bb5284cd4f7cbb19087c145dca6f
370,370,La Adictiva Banda San José de Mesillas,JGL,5kpxVMDvYGRmNqawPqDTYR,84,49EE6lVLgU8sp7dFgPshgM,72,"['banda', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",4152869,0.702,0.586,-5.317,0.118,0.55,0.0,0.27,0.965,112.852,5kpxVMDvYGRmNqawPqDTYR,158093,4,https://i.scdn.co/image/ab67616d0000b273deb46423294da327d2246acd,https://p.scdn.co/mp3-preview/32ecbb66fde61e242801f31937a0595215bf4e94?cid=2763bb5284cd4f7cbb19087c145dca6f
371,371,Staylon,New Year 2022,3MyVTR0UPNcxoVU8tzUwPL,0,4aJ0ABGwksppj2YWouVQs7,1,[],42,0.559,0.298,-13.735,0.0282,0.716,0.942,0.0586,0.187,160.037,3MyVTR0UPNcxoVU8tzUwPL,165538,4,https://i.scdn.co/image/ab67616d0000b2734d6319b870a3e482525279cf,https://p.scdn.co/mp3-preview/18f4aa306215fcd93af53274b1d32c2048d73472?cid=2763bb5284cd4f7cbb19087c145dca6f
372,372,Dove Cameron,Breakfast,6GUiIbJ834FcHewby3PwV0,79,2W8yFh0Ga6Yf3jiayVxwkE,73,"['pop', 'post-teen pop']",3587917,0.64,0.553,-6.42,0.0411,0.0579,0.0,0.0914,0.486,81.992,6GUiIbJ834FcHewby3PwV0,148471,4,https://i.scdn.co/image/ab67616d0000b273b5a28daad91ab7e092b0bf81,https://p.scdn.co/mp3-preview/fb4ddda751bcdb25ab7ce8ca96af1bb1462ff502?cid=2763bb5284cd4f7cbb19087c145dca6f
373,373,The Gentle Rudra,2022 Change Year,0AAL7WTV00TyUNEvJ8KnDW,0,1KPTNCBXbMLWiYpMIwqeMb,0,[],0,0.587,0.627,-6.892,0.0288,0.977,0.971,0.41,0.826,122.19,0AAL7WTV00TyUNEvJ8KnDW,26958,4,https://i.scdn.co/image/ab67616d0000b2733e256bfa3e7270e0402fdce6,https://p.scdn.co/mp3-preview/07354fa7018cac7ad793159f195e62fc7f2fb0f6?cid=2763bb5284cd4f7cbb19087c145dca6f
374,374,Mother Mother,Hayloft II,0kYMwaQWABTkFff8AZjmYI,81,0e86yPdC41PGRkLp2Q1Bph,73,"['indie pop', 'vancouver indie']",2928807,0.326,0.866,-4.541,0.101,0.0044,7.37e-06,0.0912,0.172,178.181,0kYMwaQWABTkFff8AZjmYI,215040,4,https://i.scdn.co/image/ab67616d0000b273ac91ecc149d3fb876f117a84,https://p.scdn.co/mp3-preview/56f2170efa250fd1e1b4dac24f0cb6055e14d10a?cid=2763bb5284cd4f7cbb19087c145dca6f
375,375,Dj Drew,new year 2022,5GUoP494K5evBGsuPovuOt,0,7iEefklTdqTdJuCaS5qQU5,0,[],1,0.745,0.938,-3.129,0.0524,1.67e-05,0.164,0.0518,0.461,131.978,5GUoP494K5evBGsuPovuOt,248273,4,https://i.scdn.co/image/ab67616d0000b273027532b02165a3b8b7a21420,https://p.scdn.co/mp3-preview/858bb95a71a1c602dde5f75fbeba0a080bff0b2d?cid=2763bb5284cd4f7cbb19087c145dca6f
